GUID,GEOGDESC,Population,PC_Yes,PC_No,PC_NS,Int_Broadband,Int_Other,Int_No,Int_NS,Households,Prop_PC,Prop_Broadband
2AE19629234413A3E055000000000001,Cathair Dónall,313,96,32,2,81,12,34,3,130,73.84615385,62.30769231
3576C59996CB4152E0530100007F0280,Ceannúigh / Máistir Gaoithe,212,52,36,2,47,9,33,1,90,57.77777778,52.22222222
2AE19629237913A3E055000000000001,Castlequin,599,149,67,3,141,18,56,4,219,68.03652968,64.38356164
2AE1962922C713A3E055000000000001,Curraghbeg,170,40,24,2,30,12,21,3,66,60.60606061,45.45454545
2AE1962922CA13A3E055000000000001,Doire Fhíonáin,179,50,20,2,43,7,21,1,72,69.44444444,59.72222222
3576C599971F4152E0530100007F0280,Doire Ianna / Cloon,260,48,49,2,40,15,43,1,99,48.48484848,40.4040404
2AE19629223113A3E055000000000001,An tImleach,871,231,91,9,226,23,78,4,331,69.78851964,68.27794562
2AE19629223413A3E055000000000001,Glanbehy,1080,258,142,4,242,37,122,3,404,63.86138614,59.9009901
2AE19629229F13A3E055000000000001,Killinane,256,61,49,1,45,15,51,0,111,54.95495495,40.54054054
2AE19629223813A3E055000000000001,Lickeen,102,20,12,0,14,3,15,0,32,62.5,43.75
2AE19629225513A3E055000000000001,Loch Luíoch,311,77,39,6,75,6,34,7,122,63.1147541,61.47540984
2AE19629226213A3E055000000000001,Maum,258,59,30,5,43,16,34,1,94,62.76595745,45.74468085
2AE19629229713A3E055000000000001,Portmagee,413,101,43,7,89,18,40,4,151,66.88741722,58.94039735
2AE1962922BC13A3E055000000000001,Toghroinn Fhíonáin,164,37,22,0,29,9,20,1,59,62.71186441,49.15254237
2AE19629221D13A3E055000000000001,Teeranearagh,280,79,39,1,66,12,38,3,119,66.38655462,55.46218487
2AE19629223913A3E055000000000001,Valencia,657,162,76,5,141,28,69,5,243,66.66666667,58.02469136
2AE1962923AE13A3E055000000000001,Ballinvoher,560,146,64,2,106,42,60,4,212,68.86792453,50
2AE1962922D513A3E055000000000001,An Baile Dubh,113,30,14,2,29,4,12,1,46,65.2173913,63.04347826
2AE1962922FD13A3E055000000000001,Ballynacourty,284,81,32,1,66,13,32,3,114,71.05263158,57.89473684
2AE19629233613A3E055000000000001,Cé Bhréanainn,153,44,17,1,34,8,19,1,62,70.96774194,54.83870968
2AE19629236613A3E055000000000001,Castlegregory,981,258,122,8,225,45,111,7,388,66.49484536,57.98969072
2AE19629238A13A3E055000000000001,An Clochán,232,60,25,5,55,10,22,3,90,66.66666667,61.11111111
2AE1962922CC13A3E055000000000001,Deelis,349,85,45,5,79,10,37,9,135,62.96296296,58.51851852
2AE1962922D813A3E055000000000001,An Daingean,1623,354,196,21,320,65,161,25,571,61.99649737,56.04203152
2AE19629222F13A3E055000000000001,Dún Chaoin,182,62,11,1,51,8,14,1,74,83.78378378,68.91891892
2AE19629223013A3E055000000000001,Dún Urlann,467,124,60,3,109,18,56,4,187,66.31016043,58.28877005
2AE19629224313A3E055000000000001,Na Gleannta,1846,474,142,21,398,87,131,21,637,74.41130298,62.48037677
2AE19629225E13A3E055000000000001,Inch,141,31,19,1,20,13,17,1,51,60.78431373,39.21568627
2AE1962922AA13A3E055000000000001,Cill Maoilchéadair,481,110,88,4,82,38,80,2,202,54.45544554,40.59405941
2AE1962922B813A3E055000000000001,Cill Chuáin,434,113,59,12,81,27,67,9,184,61.41304348,44.02173913
2AE19629220F13A3E055000000000001,Cinn Aird,345,84,50,1,71,18,44,2,135,62.22222222,52.59259259
2AE19629222613A3E055000000000001,Lack,271,67,33,2,50,20,28,4,102,65.68627451,49.01960784
2AE19629225613A3E055000000000001,Márthain,260,68,29,2,58,8,30,3,99,68.68686869,58.58585859
2AE19629227113A3E055000000000001,An Mhin Aird,368,93,50,2,66,26,52,1,145,64.13793103,45.51724138
2AE1962922BD13A3E055000000000001,An Sráidbhaile,239,65,16,1,52,11,14,5,82,79.26829268,63.41463415
2AE19629223A13A3E055000000000001,Ceann Trá,396,101,66,5,72,39,56,5,172,58.72093023,41.86046512
2AE19629239313A3E055000000000001,Ardea,178,45,30,4,38,16,20,5,79,56.96202532,48.10126582
2AE19629230F13A3E055000000000001,Banawn,226,58,21,4,37,22,18,6,83,69.87951807,44.57831325
2AE19629235313A3E055000000000001,Cappagh,411,106,38,5,87,20,38,4,149,71.1409396,58.38926174
2AE19629236513A3E055000000000001,Castlecove,309,78,45,2,66,14,41,4,125,62.4,52.8
2AE1962922CB13A3E055000000000001,Dawros,576,147,60,5,126,33,49,4,212,69.33962264,59.43396226
2AE19629222413A3E055000000000001,Dromore,279,79,26,4,51,33,22,3,109,72.47706422,46.78899083
2AE19629223513A3E055000000000001,Glanlee,174,45,16,2,34,8,18,3,63,71.42857143,53.96825397
2AE19629224113A3E055000000000001,Glanlough,136,32,22,5,30,5,19,5,59,54.23728814,50.84745763
2AE19629224213A3E055000000000001,Glanmore,232,54,33,5,36,18,33,5,92,58.69565217,39.13043478
2AE19629224F13A3E055000000000001,Greenane,241,69,20,8,48,23,17,9,97,71.13402062,49.48453608
2AE19629225F13A3E055000000000001,Kenmare,3127,785,319,65,748,114,249,58,1169,67.15141146,63.98631309
2AE19629227C13A3E055000000000001,Kilgarvan,667,166,89,4,142,33,81,3,259,64.09266409,54.82625483
2AE19629225413A3E055000000000001,Loughbrin,146,32,24,2,26,7,21,4,58,55.17241379,44.82758621
2AE1962922AD13A3E055000000000001,Reen,154,42,13,4,37,8,11,3,59,71.18644068,62.71186441
2AE1962922BB13A3E055000000000001,Sneem,785,156,77,4,141,31,62,3,237,65.82278481,59.49367089
2AE1962922BE13A3E055000000000001,Tahilla,178,49,26,7,36,15,23,8,82,59.75609756,43.90243902
2AE19629238813A3E055000000000001,Aghadoe,851,206,66,3,170,49,53,3,275,74.90909091,61.81818182
2AE19629239013A3E055000000000001,Aglish,434,107,39,5,100,12,34,5,151,70.86092715,66.22516556
2AE1962922E413A3E055000000000001,Ballyhar,183,43,23,1,38,10,17,2,67,64.17910448,56.71641791
2AE19629233713A3E055000000000001,Brewsterfield,765,190,62,3,158,38,54,5,255,74.50980392,61.96078431
2AE19629236313A3E055000000000001,Caragh,948,233,105,11,211,39,90,9,349,66.76217765,60.45845272
2AE19629238913A3E055000000000001,Churchtown,478,121,39,2,112,14,32,4,162,74.69135802,69.13580247
2AE1962923A013A3E055000000000001,Clydagh,122,27,23,0,10,17,21,2,50,54,20
2AE1962923A113A3E055000000000001,Coolies,829,208,68,7,163,63,50,7,283,73.49823322,57.59717314
2AE1962923A213A3E055000000000001,Coom,1982,422,249,33,320,147,208,29,704,59.94318182,45.45454545
2AE1962922C813A3E055000000000001,Curraghmore,322,71,40,10,58,17,37,9,121,58.67768595,47.9338843
2AE1962922C913A3E055000000000001,Currans,271,67,36,1,63,10,31,0,104,64.42307692,60.57692308
2AE1962922D913A3E055000000000001,Doocarrig,667,132,83,2,105,42,70,0,217,60.82949309,48.38709677
2AE19629221913A3E055000000000001,Dromin,794,212,61,5,202,14,56,6,278,76.25899281,72.6618705
2AE19629222E13A3E055000000000001,Dunloe,846,222,83,4,222,20,59,8,309,71.84466019,71.84466019
2AE19629223313A3E055000000000001,Flesk,389,96,43,2,71,26,40,4,141,68.08510638,50.35460993
2AE19629225D13A3E055000000000001,Headfort,753,163,91,8,152,36,69,5,262,62.21374046,58.01526718
2AE19629226C13A3E055000000000001,Kilbonane,593,147,58,2,122,35,45,5,207,71.01449275,58.93719807
2AE19629226D13A3E055000000000001,Kilcummin,2090,504,176,13,435,119,122,17,693,72.72727273,62.77056277
2AE19629226F13A3E055000000000001,Kilfelim,247,53,33,1,43,16,26,2,87,60.91954023,49.42528736
2AE19629228613A3E055000000000001,Kilgobnet,882,184,95,9,166,37,73,12,288,63.88888889,57.63888889
2AE19629228813A3E055000000000001,Killarney Rural,6952,1532,580,88,1532,179,401,88,2200,69.63636364,69.63636364
2AE19629229413A3E055000000000001,Killeentierna,881,204,100,7,180,44,82,5,311,65.59485531,57.8778135
2AE1962922A013A3E055000000000001,Killorglin,4355,1114,540,39,1069,150,427,47,1693,65.8003544,63.14235086
2AE1962922B713A3E055000000000001,Kilnanare,989,228,120,7,189,59,99,8,355,64.22535211,53.23943662
2AE19629221C13A3E055000000000001,Knocknahoe,319,80,28,1,62,17,29,1,109,73.39449541,56.88073394
2AE19629223613A3E055000000000001,Lahard,749,182,59,6,183,14,42,8,247,73.68421053,74.08906883
2AE19629227013A3E055000000000001,Milltown,2141,521,247,14,494,95,174,19,782,66.62404092,63.1713555
2AE19629227213A3E055000000000001,Molahiffe,1570,391,179,6,383,56,127,10,576,67.88194444,66.49305556
2AE19629228913A3E055000000000001,Muckross,835,161,46,12,145,24,34,16,219,73.51598174,66.21004566
2AE1962922AC13A3E055000000000001,Rathmore,1812,417,236,14,375,85,189,18,667,62.51874063,56.22188906
2AE1962922AE13A3E055000000000001,Rockfield,438,88,46,5,70,22,40,7,139,63.30935252,50.35971223
2AE19629239213A3E055000000000001,Ardagh,669,149,98,6,130,34,81,8,253,58.89328063,51.38339921
2AE19629239E13A3E055000000000001,Astee,480,113,63,4,71,46,60,3,180,62.77777778,39.44444444
2AE1962923AC13A3E055000000000001,Ballincloher,457,113,48,2,96,18,46,3,163,69.32515337,58.89570552
2AE1962922D313A3E055000000000001,Ballyconry,418,90,57,5,76,28,43,5,152,59.21052632,50
2AE1962922D413A3E055000000000001,Ballyduff,842,190,121,13,186,27,100,11,324,58.64197531,57.40740741
2AE1962922E313A3E055000000000001,Ballyegan,115,24,17,0,19,7,14,1,41,58.53658537,46.34146341
2AE1962922EF13A3E055000000000001,Ballyhorgan,424,103,53,3,86,27,41,5,159,64.77987421,54.08805031
2AE19629231D13A3E055000000000001,Beal,143,38,15,0,24,12,17,0,53,71.69811321,45.28301887
2AE19629236413A3E055000000000001,Carrig,351,84,65,4,78,13,59,3,153,54.90196078,50.98039216
2AE19629237A13A3E055000000000001,Causeway,647,158,82,7,155,27,59,6,247,63.96761134,62.75303644
2AE19629239613A3E055000000000001,Cloontubbrid,322,67,41,2,57,14,34,5,110,60.90909091,51.81818182
2AE19629221A13A3E055000000000001,Drommartin,540,109,67,6,113,14,49,6,182,59.89010989,62.08791209
2AE19629222513A3E055000000000001,Duagh,532,118,65,6,124,11,50,4,189,62.43386243,65.60846561
2AE19629223213A3E055000000000001,Ennismore,569,135,79,3,92,40,81,4,217,62.21198157,42.39631336
2AE19629225013A3E055000000000001,Gullane,248,61,39,2,48,13,39,2,102,59.80392157,47.05882353
2AE19629225113A3E055000000000001,Gunsborough,378,87,50,3,75,22,41,2,140,62.14285714,53.57142857
2AE19629226E13A3E055000000000001,Kilfeighny,950,229,116,12,190,53,98,16,357,64.14565826,53.22128852
2AE19629229513A3E055000000000001,Killehenny,1871,479,302,32,471,80,229,33,813,58.91758918,57.93357934
2AE1962922A113A3E055000000000001,Killury,502,128,51,4,108,24,42,9,183,69.94535519,59.01639344
2AE1962922AB13A3E055000000000001,Kilmeany,764,167,96,5,152,33,77,6,268,62.31343284,56.71641791
2AE19629220113A3E055000000000001,Kilshenane,227,53,36,2,39,18,29,5,91,58.24175824,42.85714286
2AE19629220313A3E055000000000001,Kiltomy,425,79,73,7,80,14,61,4,159,49.68553459,50.31446541
2AE19629223713A3E055000000000001,Leitrim,545,132,60,1,118,23,51,1,193,68.39378238,61.13989637
2AE19629224513A3E055000000000001,Lislaughtin,587,142,88,4,122,26,82,4,234,60.68376068,52.13675214
2AE19629224613A3E055000000000001,Lisselton,369,84,46,0,54,33,42,1,130,64.61538462,41.53846154
2AE19629224713A3E055000000000001,Listowel Rural,1584,408,180,17,401,47,140,17,605,67.43801653,66.28099174
2AE19629225313A3E055000000000001,Lixnaw,1050,245,134,10,255,34,90,10,389,62.98200514,65.55269923
2AE19629227E13A3E055000000000001,Moynsha,515,127,57,4,124,17,42,5,188,67.55319149,65.95744681
2AE19629228A13A3E055000000000001,Newtownsandes,1018,249,157,6,259,24,124,5,412,60.4368932,62.86407767
2AE1962922A313A3E055000000000001,Rathea,417,107,51,5,79,33,45,6,163,65.64417178,48.46625767
2AE1962922BA13A3E055000000000001,Shronowen,237,50,36,2,43,10,34,1,88,56.81818182,48.86363636
2AE1962921F913A3E055000000000001,Tarbert,761,186,122,7,193,18,103,1,315,59.04761905,61.26984127
2AE1962921FA13A3E055000000000001,Tarmon,476,113,63,1,105,21,49,2,177,63.84180791,59.3220339
2AE19629222813A3E055000000000001,Trienearagh,488,106,57,9,90,27,47,8,172,61.62790698,52.3255814
2AE19629222A13A3E055000000000001,Urlee,377,89,53,7,73,24,48,4,149,59.73154362,48.99328859
2AE19629238713A3E055000000000001,Abbeydorney,1149,268,144,9,279,30,103,9,421,63.65795724,66.27078385
2AE19629239113A3E055000000000001,Arabela,1401,322,125,6,311,40,99,3,453,71.0816777,68.65342163
2AE19629239D13A3E055000000000001,Ardfert,973,224,133,18,244,18,95,18,375,59.73333333,65.06666667
2AE1962922E213A3E055000000000001,Ballyegan,386,93,28,3,90,7,24,3,124,75,72.58064516
2AE1962922EE13A3E055000000000001,Ballyheige,1490,341,210,14,331,45,175,14,565,60.3539823,58.5840708
2AE1962922FE13A3E055000000000001,Ballynahaglish,1631,442,119,21,429,41,93,19,582,75.94501718,73.71134021
2AE19629230D13A3E055000000000001,Ballynorig,512,134,41,2,118,22,35,2,177,75.70621469,66.66666667
2AE19629230E13A3E055000000000001,Ballyseedy,1808,408,153,10,415,57,95,4,571,71.45359019,72.67950963
2AE19629231B13A3E055000000000001,Banna,722,182,77,7,175,23,60,8,266,68.42105263,65.78947368
2AE19629231C13A3E055000000000001,Baurtregaum,375,95,39,7,77,21,36,7,141,67.37588652,54.60992908
2AE19629232913A3E055000000000001,Blennerville,658,172,59,16,165,24,45,13,247,69.63562753,66.80161943
2AE19629232A13A3E055000000000001,Boolteens,482,101,65,4,91,24,55,0,170,59.41176471,53.52941176
2AE19629234213A3E055000000000001,Brosna,695,162,123,5,116,58,110,6,290,55.86206897,40
2AE19629236213A3E055000000000001,Carker,413,78,63,4,50,25,68,2,145,53.79310345,34.48275862
2AE19629237813A3E055000000000001,Castleisland,3330,793,508,24,828,102,378,17,1325,59.8490566,62.49056604
2AE19629239413A3E055000000000001,Clogherbrien,1478,418,102,10,416,35,71,8,530,78.86792453,78.49056604
2AE1962923B013A3E055000000000001,Cordal,278,62,43,3,52,13,42,1,108,57.40740741,48.14814815
2AE1962923B113A3E055000000000001,Crinny,289,79,26,3,68,12,28,0,108,73.14814815,62.96296296
2AE1962922D613A3E055000000000001,Derreen,192,38,31,0,32,13,24,0,69,55.07246377,46.37681159
2AE19629221813A3E055000000000001,Doon,697,179,44,5,176,18,28,6,228,78.50877193,77.19298246
2AE19629224413A3E055000000000001,Gneeves,371,89,57,1,56,41,48,2,147,60.54421769,38.0952381
2AE19629226013A3E055000000000001,Kerryhead,578,140,67,5,130,22,57,3,212,66.03773585,61.32075472
2AE19629227A13A3E055000000000001,Kilflyn,256,66,36,4,57,9,34,6,106,62.26415094,53.77358491
2AE19629227B13A3E055000000000001,Kilgarrylander,643,149,85,5,121,39,73,6,239,62.34309623,50.62761506
2AE19629228513A3E055000000000001,Kilgobban,272,58,39,6,56,8,32,7,103,56.31067961,54.36893204
2AE19629228713A3E055000000000001,Killahan,358,77,55,1,68,14,49,2,133,57.89473684,51.12781955
2AE1962922B613A3E055000000000001,Kilmurry,289,72,36,4,55,22,32,3,112,64.28571429,49.10714286
2AE19629220213A3E055000000000001,Kiltallagh,565,140,82,4,130,27,65,4,226,61.94690265,57.52212389
2AE19629221013A3E055000000000001,Knockglass,353,88,31,3,90,12,20,0,122,72.13114754,73.7704918
2AE19629221B13A3E055000000000001,Knocknagashel,706,163,99,4,144,32,87,3,266,61.27819549,54.13533835
2AE19629222713A3E055000000000001,Lackabaun,435,95,58,1,94,15,42,3,154,61.68831169,61.03896104
2AE19629226313A3E055000000000001,Millbrook,458,94,63,6,69,31,57,6,163,57.66871166,42.33128834
2AE19629227D13A3E055000000000001,Mount Eagle,177,43,19,2,28,14,20,2,64,67.1875,43.75
2AE19629228B13A3E055000000000001,Nohaval,354,86,39,3,84,14,27,3,128,67.1875,65.625
2AE19629229613A3E055000000000001,O'Brennan,498,114,49,4,92,31,41,3,167,68.26347305,55.08982036
2AE1962922A213A3E055000000000001,Ratass,1079,287,78,16,273,35,57,16,381,75.32808399,71.65354331
2AE1962922B913A3E055000000000001,Scartaglin,706,158,74,3,145,40,49,1,235,67.23404255,61.70212766
2AE19629221E13A3E055000000000001,Tralee Rural,17825,4429,1988,193,4778,415,1240,177,6610,67.00453858,72.28441755
2AE19629222913A3E055000000000001,Tubrid,838,170,89,28,164,22,73,28,287,59.23344948,57.14285714
2AE1962917CC13A3E055000000000001,Abbey A,4636,1223,436,40,1340,84,244,31,1699,71.98351972,78.86992348
2AE1962917CD13A3E055000000000001,Abbey B,2653,628,276,25,716,64,130,19,929,67.59956943,77.07212056
2AE1962917CE13A3E055000000000001,Abbey C,602,101,127,33,106,25,95,35,261,38.69731801,40.61302682
2AE1962917CF13A3E055000000000001,Abbey D,1517,282,291,37,333,44,203,30,610,46.2295082,54.59016393
2AE1962917DD13A3E055000000000001,Ballinacurra A,1962,580,181,36,632,37,92,36,797,72.77289837,79.29736512
2AE1962917DE13A3E055000000000001,Ballinacurra B,1371,344,193,12,387,13,138,11,549,62.65938069,70.49180328
2AE1962917DF13A3E055000000000001,Ballynanty,2891,455,579,46,598,52,393,37,1080,42.12962963,55.37037037
2AE1962917E013A3E055000000000001,Castle A,1140,303,136,17,320,30,91,15,456,66.44736842,70.1754386
2AE1962917E113A3E055000000000001,Castle B,458,157,54,5,152,16,43,5,216,72.68518519,70.37037037
2AE1962917E213A3E055000000000001,Castle C,1245,370,80,9,377,23,53,6,459,80.61002179,82.13507625
2AE1962917E313A3E055000000000001,Castle D,2081,650,116,12,659,29,77,13,778,83.54755784,84.70437018
2AE1962917E413A3E055000000000001,Coolraine,1573,472,190,20,503,34,133,12,682,69.20821114,73.75366569
2AE1962917E513A3E055000000000001,Custom House,736,171,136,41,172,37,99,40,348,49.13793103,49.42528736
2AE1962917E613A3E055000000000001,Dock A,2339,507,311,153,510,95,218,148,971,52.21421215,52.52317199
2AE1962917E713A3E055000000000001,Dock B,1077,307,169,37,302,49,129,33,513,59.84405458,58.86939571
2AE1962917E813A3E055000000000001,Dock C,976,272,163,16,285,28,125,13,451,60.31042129,63.19290466
2AE1962917E913A3E055000000000001,Dock D,773,164,69,8,164,20,49,8,241,68.04979253,68.04979253
2AE1962917EA13A3E055000000000001,Farranshone,963,267,100,9,274,18,79,5,376,71.0106383,72.87234043
2AE1962917EB13A3E055000000000001,Galvone A,1502,274,246,30,357,14,159,20,550,49.81818182,64.90909091
2AE1962917EC13A3E055000000000001,Galvone B,664,68,151,11,113,13,93,11,230,29.56521739,49.13043478
2AE1962917ED13A3E055000000000001,Glentworth A,554,138,115,12,136,28,89,12,265,52.0754717,51.32075472
2AE1962917F413A3E055000000000001,Glentworth B,1198,261,217,36,305,26,151,32,514,50.77821012,59.3385214
2AE1962917F513A3E055000000000001,Glentworth C,502,79,129,2,106,16,84,4,210,37.61904762,50.47619048
2AE1962917F613A3E055000000000001,John's A,759,73,210,3,121,8,155,2,286,25.52447552,42.30769231
2AE1962917F713A3E055000000000001,John's B,952,173,232,25,209,30,169,22,430,40.23255814,48.60465116
2AE1962917F813A3E055000000000001,John's C,456,103,65,2,101,26,42,1,170,60.58823529,59.41176471
2AE1962917F913A3E055000000000001,Killeely A,1467,240,307,27,316,30,206,22,574,41.81184669,55.05226481
2AE1962917FA13A3E055000000000001,Killeely B,821,161,184,25,194,23,129,24,370,43.51351351,52.43243243
2AE1962917FB13A3E055000000000001,Market,2035,485,279,86,473,108,189,80,850,57.05882353,55.64705882
2AE1962917FC13A3E055000000000001,Prospect A,826,145,195,26,185,21,138,22,366,39.61748634,50.54644809
2AE1962917FD13A3E055000000000001,Prospect B,715,100,156,12,140,11,109,8,268,37.31343284,52.23880597
2AE1962917FE13A3E055000000000001,Rathbane,1593,270,307,18,361,24,198,12,595,45.37815126,60.67226891
2AE19629180313A3E055000000000001,St. Laurence,965,175,96,9,192,15,63,10,280,62.5,68.57142857
2AE1962917FF13A3E055000000000001,Shannon A,994,286,89,25,281,44,46,29,400,71.5,70.25
2AE19629180013A3E055000000000001,Shannon B,925,231,168,80,229,45,126,79,479,48.22546973,47.80793319
2AE19629180113A3E055000000000001,Singland A,1664,295,312,39,356,37,210,43,646,45.66563467,55.10835913
2AE19629180213A3E055000000000001,Singland B,3873,926,401,19,1064,64,209,9,1346,68.79643388,79.04903418
2AE1962917C013A3E055000000000001,Limerick North Rural,6801,1739,706,135,1952,152,349,127,2580,67.40310078,75.65891473
2AE19629175813A3E055000000000001,Abbeyville,353,76,32,3,73,9,26,3,111,68.46846847,65.76576577
2AE19629175A13A3E055000000000001,Adare North,585,153,47,2,134,26,38,4,202,75.74257426,66.33663366
2AE19629175B13A3E055000000000001,Adare South,2031,502,179,7,504,44,135,5,688,72.96511628,73.25581395
2AE19629175213A3E055000000000001,Ballingarry,936,204,132,4,206,26,104,4,340,60,60.58823529
2AE19629175F13A3E055000000000001,Ballyagran,494,104,79,4,89,26,68,4,187,55.61497326,47.59358289
2AE19629176913A3E055000000000001,Ballygrennan,298,65,43,2,45,26,36,3,110,59.09090909,40.90909091
2AE19629176C13A3E055000000000001,Ballynabanoge,327,75,31,3,67,18,23,1,109,68.80733945,61.46788991
2AE19629176E13A3E055000000000001,Ballynoe,469,115,49,5,90,30,45,4,169,68.04733728,53.25443787
2AE19629178113A3E055000000000001,Castletown,364,85,39,2,55,32,38,1,126,67.46031746,43.65079365
2AE19629178813A3E055000000000001,Coolrus,415,93,47,4,69,35,35,5,144,64.58333333,47.91666667
2AE19629177513A3E055000000000001,Crean,412,94,38,5,79,21,35,2,137,68.61313869,57.66423358
2AE19629177613A3E055000000000001,Crecora,426,109,35,1,101,15,28,1,145,75.17241379,69.65517241
2AE19629177813A3E055000000000001,Croom,1692,336,233,12,342,63,167,9,581,57.8313253,58.86402754
2AE19629179813A3E055000000000001,Dunnaman,690,172,56,4,145,35,48,4,232,74.13793103,62.5
2AE19629179B13A3E055000000000001,Fedamore,1257,282,114,8,267,49,83,5,404,69.8019802,66.08910891
2AE19629178C13A3E055000000000001,Garrane,294,74,28,2,69,8,20,7,104,71.15384615,66.34615385
2AE1962917A813A3E055000000000001,Grange,538,138,41,1,115,17,44,4,180,76.66666667,63.88888889
2AE1962917A013A3E055000000000001,Kilfinny,279,67,23,1,49,21,19,2,91,73.62637363,53.84615385
2AE1962917B213A3E055000000000001,Kilpeacon,527,138,35,3,120,25,29,2,176,78.40909091,68.18181818
2AE1962917D413A3E055000000000001,Rathmore,298,69,25,5,61,15,18,5,99,69.6969697,61.61616162
2AE19629179D13A3E055000000000001,Fleanmore,217,54,22,3,52,9,15,3,79,68.35443038,65.82278481
2AE1962917A713A3E055000000000001,Glin,1162,315,153,10,294,34,139,11,478,65.89958159,61.50627615
2AE1962917B013A3E055000000000001,Kilfergus,416,93,75,1,85,17,66,1,169,55.0295858,50.29585799
2AE1962917A513A3E055000000000001,Kilmoylan,403,82,67,5,59,24,68,3,154,53.24675325,38.31168831
2AE19629175E13A3E055000000000001,Ardpatrick,380,89,51,2,81,16,39,6,142,62.67605634,57.04225352
2AE19629175013A3E055000000000001,Athlacca,384,81,64,6,66,24,58,3,151,53.64238411,43.70860927
2AE19629176B13A3E055000000000001,Ballymacshaneboy,485,114,63,1,104,22,50,2,178,64.04494382,58.42696629
2AE19629176113A3E055000000000001,Bruff,1415,336,198,6,330,52,152,6,540,62.22222222,61.11111111
2AE19629176213A3E055000000000001,Bruree,1199,226,143,10,183,62,130,4,379,59.63060686,48.28496042
2AE19629176313A3E055000000000001,Bulgaden,340,79,42,1,73,14,31,4,122,64.75409836,59.83606557
2AE19629177C13A3E055000000000001,Cahercorney,733,175,66,3,120,63,56,5,244,71.72131148,49.18032787
2AE19629178713A3E055000000000001,Colmanswell,548,131,58,4,112,28,49,4,193,67.87564767,58.03108808
2AE19629177B13A3E055000000000001,Darragh,308,80,31,2,67,19,26,1,113,70.79646018,59.2920354
2AE19629179413A3E055000000000001,Dromin,555,123,57,1,108,30,42,1,181,67.9558011,59.66850829
2AE19629179A13A3E055000000000001,Emlygrennan,759,176,96,4,160,39,73,4,276,63.76811594,57.97101449
2AE19629178F13A3E055000000000001,Glenbrohane,430,106,58,3,90,23,52,2,167,63.47305389,53.89221557
2AE1962917AA13A3E055000000000001,Griston,304,73,42,2,65,13,36,3,117,62.39316239,55.55555556
2AE1962917AB13A3E055000000000001,Hospital,1312,282,190,13,289,42,141,13,485,58.1443299,59.58762887
2AE19629179F13A3E055000000000001,Kilfinnane,1121,262,179,16,247,54,140,16,457,57.33041575,54.04814004
2AE1962917A113A3E055000000000001,Kilflyn,199,51,22,2,39,9,24,3,75,68,52
2AE1962917A313A3E055000000000001,Kilmallock,2394,508,375,15,543,55,290,10,898,56.5701559,60.46770601
2AE1962917BB13A3E055000000000001,Kilteely,574,123,74,7,102,30,66,6,204,60.29411765,50
2AE1962917BD13A3E055000000000001,Knockainy,722,177,72,2,154,28,63,6,251,70.51792829,61.35458167
2AE1962917BE13A3E055000000000001,Knocklong,874,210,112,8,200,31,89,10,330,63.63636364,60.60606061
2AE1962917B913A3E055000000000001,Particles,240,51,30,1,44,14,21,3,82,62.19512195,53.65853659
2AE1962917D813A3E055000000000001,Rockhill,321,80,40,2,39,42,39,2,122,65.57377049,31.96721311
2AE1962917CA13A3E055000000000001,Tobernea,643,154,67,5,150,19,55,2,226,68.14159292,66.37168142
2AE1962917CB13A3E055000000000001,Uregare,631,143,68,4,121,22,68,4,215,66.51162791,56.27906977
2AE19629175913A3E055000000000001,Abington,1238,276,122,7,278,39,82,6,405,68.14814815,68.64197531
2AE19629176713A3E055000000000001,Ballybricken,1814,438,142,13,425,60,96,12,593,73.86172007,71.66947723
2AE19629176813A3E055000000000001,Ballycummin,18388,5022,1278,143,5233,438,644,128,6443,77.94505665,81.2199286
2AE19629177013A3E055000000000001,Ballysimon,13590,3318,935,297,3689,252,329,280,4550,72.92307692,81.07692308
2AE19629177113A3E055000000000001,Ballyvarra,4288,1089,294,30,1136,104,150,23,1413,77.07006369,80.39631989
2AE19629176513A3E055000000000001,Caherconlish East,507,124,40,2,124,8,31,3,166,74.69879518,74.69879518
2AE19629176613A3E055000000000001,Caherconlish West,2236,480,221,13,506,45,147,16,714,67.22689076,70.86834734
2AE19629177D13A3E055000000000001,Caherelly,364,85,22,1,76,16,16,0,108,78.7037037,70.37037037
2AE19629177E13A3E055000000000001,Cappamore,1362,323,163,4,330,33,124,3,490,65.91836735,67.34693878
2AE19629177F13A3E055000000000001,Carrig,593,138,59,3,143,9,47,1,200,69,71.5
2AE19629178013A3E055000000000001,Castleconnell,3332,843,318,35,892,58,215,31,1196,70.48494983,74.5819398
2AE19629178313A3E055000000000001,Clarina,1770,446,137,10,457,34,90,12,593,75.21079258,77.06576728
2AE19629178613A3E055000000000001,Clonkeen,973,246,80,8,219,50,60,5,334,73.65269461,65.56886228
2AE19629178B13A3E055000000000001,Doon West,237,56,25,2,50,9,24,0,83,67.46987952,60.24096386
2AE1962917A613A3E055000000000001,Glenstal,1140,243,101,8,226,37,83,6,352,69.03409091,64.20454545
2AE1962917B113A3E055000000000001,Kilmurry,909,205,85,11,191,31,69,10,301,68.10631229,63.4551495
2AE1962917C113A3E055000000000001,Limerick South Rural,1786,404,143,11,458,33,55,12,558,72.40143369,82.07885305
